accident_date_time,operator_name,pipeline_facility_name,pipeline_location,pipeline_type,liquid_type,accident_city,accident_country,accident_state,accident_latitude,accident_longitude,cause_category,cause_subcategory,unintentional_release_barrels,intentional_release_barrels,liquid_recovery_barrels,net_loss_barrels,liquid_ignition,liquid_explosion,pipeline_shutdown,public_evacuations,operator_employee_injuries,operator_contractor_injuries,emergency_responder_injuries,other_injuries,public_injuries,all_injuries,operator_employee_fatalities,operator_contractor_fatalities,emergency_responder_fatalities,other_fatalities,public_fatalities,all_fatalities,property_damage_costs,lost_commodity_costs,public_private_property_damage_costs,emergency_response_costs,environmental_remediation_costs,other_costs,all_costs
2013-11-06 09:13:00,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",6/PE,ONSHORE,UNDERGROUND,CRUDE OIL,SUPERIOR,DOUGLAS,WI,46.69,-92.06,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.24,0.0,0.24,0.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,4200.0,20000.0,0.0,31200
2013-11-10 18:00:00,"PLAINS PIPELINE, L.P.",BASIN PL SYSTEM,ONSHORE,ABOVEGROUND,CRUDE OIL,NORMAN,CLEVELAND,OK,35.317952,-97.243049,CORROSION,INTERNAL,1.7,0.0,1.7,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500.0,200.0,0.0,3500.0,1000.0,0.0,12200
2013-11-12 16:00:00,"KINDER MORGAN LIQUID TERMINALS, LLC",KINDER MORGAN,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PASADENA,HARRIS,TX,40.52243,-74.25384,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,1.0,0.0,0.5,0.5,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14383.0,5000.0,19383
2013-11-13 11:08:00,SUNOCO PIPELINE L.P.,DIBOLL STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,DIBOLL,ANGELINA,TX,31.15903,-94.67588,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,1.0,0.0,0.0,1.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2272.0,1078.0,0.0,3450
2013-11-14 07:12:00,ENBRIDGE ENERGY MARKETING LLC,"TINSLEY 8""",ONSHORE,UNDERGROUND,CRUDE OIL,ROLLING FORK,SHARKEY,MS,32.842833,-90.905417,CORROSION,INTERNAL,1.0,0.0,1.0,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23000.0,100.0,0.0,11000.0,25000.0,5000.0,64100
2013-11-14 09:33:00,CHEVRON PIPE LINE CO,WEST TEXAS LPG LOOP,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",MILFORD,ELLIS,TX,32.108042,-96.94382,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,4357.0,3473.0,0.0,4357.0,YES,NO,YES,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,338099.0,500000.0,2000000.0,250000.0,0.0,4588099
2013-11-14 12:00:00,SUNOCO PIPELINE L.P.,"NOBLE 8""",ONSHORE,UNDERGROUND,CRUDE OIL,EDMOND,OKLAHOMA,OK,35.69559,-97.59628,CORROSION,INTERNAL,7.0,0.0,0.0,7.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,632.0,0.0,5000.0,4000.0,0.0,19632
2013-11-15 09:45:00,ENTERPRISE PRODUCTS OPERATING LLC,ENTERPRISE EL DORADO TERMINAL,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",EL DORADO,UNION,AR,33.26013184,-92.63136292,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,0.23,0.0,0.23,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,35.0,0.0,0.0,1000.0,0.0,1535
2013-11-18 09:00:00,PHILLIPS 66 PIPELINE LLC,BD-01/COMMERCE CITY TERMINAL,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",COMMERCE CITY,ADAMS,CO,39.395483,-104.939441,INCORRECT OPERATION,INCORRECT INSTALLATION,0.2,0.0,0.2,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,1000.0,0.0,1025
2013-11-19 15:11:00,"HARVEST-MARKS PIPELINE, LLC",GRAND BAY PIPELINE SYSTEM,ONSHORE,UNDERGROUND,CRUDE OIL,VENICE,PLAQUEMINES,LA,29.36586,-89.34615,OTHER OUTSIDE FORCE DAMAGE,MARITIME EQUIPMENT OR VESSEL ADRIFT,3.0,0.0,1.0,2.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,300.0,0.0,40000.0,20000.0,20000.0,130300
2013-11-20 12:50:00,ROSE ROCK MIDSTREAM L.P.,WEST PONCA TRUCK STATION,ONSHORE,UNDERGROUND,CRUDE OIL,PONCA CITY,KAY,OK,36.67346274,-97.19300732,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,125.0,0.0,125.0,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,2000
2013-11-20 15:20:00,ENTERPRISE CRUDE PIPELINE LLC,JAL METER STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,JAL,LEA,NM,32.079424,-103.178079,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,0.2,0.0,0.2,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,25.0,0.0,0.0,6000.0,0.0,7025
2013-11-20 23:30:00,ENTERPRISE CRUDE PIPELINE LLC,HOBBS STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,HOBBS,LEA,NM,32.650565,-103.14003,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,3.0,0.0,3.0,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,300.0,0.0,0.0,6000.0,0.0,7300
2013-11-23 10:07:00,"CHAPARRAL ENERGY, LLC",CHAPARRAL CO!2,ONSHORE,UNDERGROUND,CO2 (CARBON DIOXIDE),BEAVER,BEAVER,OK,36.7889,-100.6198,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,17.8,626.0,0.0,17.8,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,3776.0,2000.0,2000.0,0.0,15000.0,36776
2013-11-23 11:00:00,MARATHON PIPE LINE LLC,LEBANON STATION,ONSHORE,UNDERGROUND,CRUDE OIL,LEBANON,BOONE,IN,40.039849,-86.409788,CORROSION,INTERNAL,20.0,0.0,20.0,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874500.0,1485.0,0.0,144000.0,0.0,0.0,1019985
2013-11-24 06:55:00,PHILLIPS 66 PIPELINE LLC,CARSON STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,HOLLIDAY,ARCHER,TX,33.828281,-98.638347,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,160.0,0.0,160.0,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,1600.0,0.0,10000.0,270154.0,15000.0,316754
2013-11-25 15:30:00,ENTERPRISE CRUDE PIPELINE LLC,C150 GATHERING LINE,ONSHORE,ABOVEGROUND,CRUDE OIL,HEALDTON,CARTER,OK,34.2391,-97.5136,CORROSION,EXTERNAL,20.0,0.0,20.0,0.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,2000.0,0.0,5000.0,15000.0,25000.0,67000
2013-11-26 07:40:00,"KOCH PIPELINE COMPANY, L.P.",VIOLA PUMP STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,CORPUS CHRISTI,NUECES,TX,27.831131,-97.518106,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.22,0.0,0.22,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000.0,18.0,0.0,6196.0,0.0,0.0,19214
2013-11-27 10:30:00,"THUNDER BASIN PIPELINE, LLC",LEBAR JUNCTION,ONSHORE,ABOVEGROUND,CRUDE OIL,DOUGLAS,CONVERSE,WY,42.917984,-105.240693,NATURAL FORCE DAMAGE,TEMPERATURE,15.0,0.0,0.0,15.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1200.0,5000.0,3000.0,75000.0,0.0,86200
2013-11-30 09:30:00,SUNOCO PIPELINE L.P.,SEABREEZE STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,STOWELL,CHAMBERS,TX,29.787397,-94.40137,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.24,0.0,0.24,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,21.0,0.0,952.0,0.0,0.0,1418
2013-12-01 08:11:00,"KOCH PIPELINE COMPANY, L.P.",TP-1 CORPUS CHRISTI PUMP STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",CORPUS CHRISTI,NUECES,TX,27.839803,-97.531604,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.18,0.0,0.18,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,15.0,0.0,600.0,0.0,0.0,5615
2013-12-03 09:00:00,"MAGELLAN PIPELINE COMPANY, LP",SHARON SPRINGS PUMP STATION (STATION #784),ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",SHARON SPRING,WALLACE,KS,38.83618,-101.75231,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,3.7,0.0,3.7,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,750.0,0.0,3000.0,0.0,0.0,4750
2013-12-05 08:00:00,"MAGELLAN AMMONIA PIPELINE, L.P.",ANHYDROUS AMMONIA SOUTH LEG,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",ENGLEWOOD,CLARK,KS,37.12022,-99.98155,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.01,0.01,0.0,0.01,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104000.0,5.0,0.0,1000.0,0.0,0.0,105005
2013-12-05 16:12:00,SUNOCO PIPELINE L.P.,LITTLE TANK FARM STATION,ONSHORE,UNDERGROUND,CRUDE OIL,CUSHING,PAYNE,OK,35.9863,-96.7465,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,7.0,0.0,7.0,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4533.0,4997.0,0.0,9530
2013-12-05 17:30:00,MARATHON PIPE LINE LLC,CAPLINE STATION (PATOKA),ONSHORE,UNDERGROUND,CRUDE OIL,VERNON,MARION,IL,38.7893921,-89.06510432,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,0.1,0.0,0.1,0.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173000.0,30.0,0.0,122000.0,0.0,0.0,295030
2013-12-10 09:45:00,"PLAINS PIPELINE, L.P.",CHEROKEE PIPELINE,ONSHORE,UNDERGROUND,CRUDE OIL,JONES,OKLAHOMA,OK,35.597478,-97.247747,CORROSION,EXTERNAL,30.0,0.0,30.0,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216000.0,30000.0,20000.0,185000.0,420000.0,0.0,871000
2013-12-11 09:00:00,"MAGELLAN TERMINALS HOLDINGS, LP",GALENA PARK TERMINAL,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GALENA PARK,HARRIS,TX,29.75023,-95.20624,CORROSION,INTERNAL,0.71,0.0,0.71,0.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265000.0,73.0,0.0,500.0,0.0,0.0,265573
2013-12-11 12:36:00,JAYHAWK PIPELINE LLC,WYOMING PIPELINE COMPANY,ONSHORE,UNDERGROUND,CRUDE OIL,ELLIS,ELLIS,KS,38.814911,-99.566148,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,142.5,0.0,100.0,42.5,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1720.0,4250.0,0.0,10380.0,8200.0,2500.0,27050
2013-12-11 13:00:00,"PLAINS PIPELINE, L.P.",CK RED RIVER,ONSHORE,UNDERGROUND,CRUDE OIL,CELESTE,HUNT,TX,33.31601,-96.19278,CORROSION,EXTERNAL,20.0,0.0,20.0,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35000.0,2000.0,15000.0,55000.0,25000.0,0.0,132000
2013-12-13 08:03:00,"PLAINS PIPELINE, L.P.",GRANGER,ONSHORE,UNDERGROUND,CRUDE OIL,CUSHING,SWEETWATER,WY,41.5652,-109.9803,CORROSION,INTERNAL,0.48,0.0,0.48,0.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,45.0,0.0,1400.0,0.0,0.0,2845
2013-12-13 13:35:00,PHILLIPS 66 PIPELINE LLC,"OK-01, WICHITA FALLS TO PONCA CITY",ONSHORE,UNDERGROUND,CRUDE OIL,PONCA CITY,KAY,OK,36.649239,-97.161522,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,200.0,0.0,200.0,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,20000.0,3000.0,10000.0,84879.0,70962.0,193841
2013-12-18 13:30:00,"BUCKEYE PARTNERS, LP",MACUNGIE STATION,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",EMMAUS,LEHIGH,PA,40.519999,-75.531339,ALL OTHER CAUSES,UNKNOWN,2.97,0.0,0.0,2.97,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,10000.0,0.0,0.0,10300
2013-12-19 16:30:00,NAVAJO NATION OIL AND GAS COMPANY,RUNNING HORSE PIPELINE,ONSHORE,ABOVEGROUND,CRUDE OIL,SHIPROCK,SAN JUAN COUNTY,NM,36.905274,-108.800237,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR'S CONTRACTOR,3.0,0.0,2.0,1.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,200.0,0.0,3000.0,1000.0,0.0,5200
2013-12-20 09:42:00,JAYHAWK PIPELINE LLC,MOREL STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,PALCO,GRAHAM,KS,39.277928,-99.652257,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,67.0,0.0,30.0,37.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.0,3700.0,0.0,7429.0,5000.0,2000.0,20079
2013-12-20 12:00:00,SUNOCO PIPELINE L.P.,MNTL-BALD-14,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",COAL TOWNSHIP,NORTHUMBERLAND,PA,40.80216,-76.60618,CORROSION,EXTERNAL,0.24,0.0,0.24,0.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5376.0,8.0,52000.0,656869.0,345000.0,10000.0,1069253
2013-12-21 11:20:00,"WESTERN REFINING SOUTHWEST, INC",STAR LAKE STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,CUSHING,SANDOVAL COUNTY,NM,36.4309,-107.062,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,15.0,0.0,13.0,2.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,0.0,1879.0,0.0,2064
2013-12-22 09:09:00,MID - VALLEY PIPELINE CO,HEBRON STATION,ONSHORE,TANK,CRUDE OIL,BURLINGTON,BOONE,KY,39.03517,-84.69,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,0.24,0.0,0.24,0.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,500.0,1000.0,0.0,2500
2013-12-22 15:00:00,ENBRIDGE PIPELINES (OZARK) L.L.C.,CUSHING TANK 3363,ONSHORE,TANK,CRUDE OIL,CUSHING,LINCOLN,OK,35.95778,-96.74944,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,3.75,0.0,3.5,0.25,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,300.0,0.0,25000.0,5500.0,0.0,33300
2013-12-23 08:30:00,ENTERPRISE CRUDE PIPELINE LLC,HOBBS STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,HOBBS,LEA,NM,32.650552,-103.1392,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,3500.0,0.0,3500.0,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60800.0,35000.0,0.0,0.0,420000.0,0.0,515800
2013-12-27 07:20:00,SUNOCO PIPELINE L.P.,SEABREEZE STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,STOWELL,CHAMBERS,TX,29.787397,-94.40137,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.24,0.0,0.24,0.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,0.0,0.0,65.0,0.0,0.0,478
2013-12-28 09:30:00,SUNOCO PIPELINE L.P.,"24009-8""-NOBLE TO DOUGLAS JCT.",ONSHORE,UNDERGROUND,CRUDE OIL,EDMOND,OKLAHOMA,OK,35.69179,-97.59352,CORROSION,INTERNAL,138.0,0.0,41.0,97.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5535.0,9312.0,0.0,1200.0,320000.0,0.0,336047
2013-12-28 09:30:00,SUNOCO PIPELINE L.P.,"24009-8"" NOBLE TO DOUGLAS JCT.",ONSHORE,UNDERGROUND,CRUDE OIL,EDMOND,OKLAHOMA,OK,35.6905,-97.5925,CORROSION,INTERNAL,47.0,0.0,14.0,33.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5535.0,3193.0,0.0,1200.0,30000.0,0.0,39928
2013-12-28 20:26:00,"MAGELLAN TERMINALS HOLDINGS, LP",EAST HOUSTON TERMINAL,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",HOUSTON,HARRIS,TX,29.75023,-95.28087,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,3.0,0.0,3.0,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,250.0,0.0,3550.0,0.0,0.0,3900
2013-12-30 06:00:00,MARATHON PIPE LINE LLC,HARTFORD STATION ,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",HARTFORD,MADISON ,IL,38.829252,-90.089749,NATURAL FORCE DAMAGE,TEMPERATURE,50.0,0.0,50.0,0.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,280000.0,0.0,0.0,280122
2013-12-31 10:30:00,ENTERPRISE PRODUCTS OPERATING LLC,MORGAN'S POINT,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LAPORTE,HARRIS,TX,29.68112,-95.01403,ALL OTHER CAUSES,MISCELLANEOUS,716.0,716.0,0.0,716.0,YES,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700000.0,30000.0,0.0,20000.0,0.0,0.0,1750000
2014-01-01 07:14:00,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",14/MK,ONSHORE,ABOVEGROUND,CRUDE OIL,MOKENA,WILL,IL,41.55694,-87.88556,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,1.0,0.0,1.0,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,90.0,0.0,115000.0,25000.0,0.0,150090
2014-01-01 08:00:00,"ONEOK NGL PIPELINE, LLC",ARCO JCT. VALVES,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",MT. BELVIEU,CHAMBERS,TX,29.85731,-94.895471,CORROSION,EXTERNAL,2.9,0.0,0.0,2.9,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,175.0,0.0,1000.0,0.0,0.0,3175
2014-01-02 09:15:00,"SHELL PIPELINE CO., L.P.",NORTH 20 INCH CARNERAS PUMP STATION,ONSHORE,UNDERGROUND,CRUDE OIL,CARNERAS,KERN,CA,35.5291888,-119.807777,CORROSION,EXTERNAL,440.0,0.0,440.0,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4100.0,0.0,0.0,219257.0,0.0,0.0,223357
2014-01-02 14:28:00,DCP MIDSTREAM,POOLVILLE STATION,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",RATLIFF CITY,CARTER,OK,34.394601,-97.418438,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,45.0,0.0,0.0,45.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025.0,0.0,0.0,0.0,0.0,2025
2014-01-03 10:30:00,"BUCKEYE PARTNERS, LP",HAMMOND TERMINAL,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",HAMMOND,LAKE,IN,41.609732,-87.466047,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.36,0.0,0.36,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,0.0,1590.0,0.0,1792.0,5882
2014-01-04 04:00:00,COLONIAL PIPELINE CO,COLLINS DELIVERY,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",COLLINS,COVINGTON,MS,31.62733,-89.54218,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,14.6,0.0,14.6,0.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7387.0,17.0,0.0,1961.0,0.0,0.0,9365
2014-01-04 14:15:00,"ENERGY XXI PIPELINE, LLC",SOUTH PASS WEST DELTA RECEIVING STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,VENICE,PLAQUAMINES,LA,29.22007944,-89.3959391,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,1.0,0.0,1.0,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3880.0,0.0,0.0,3980
2014-01-05 21:45:00,"BUCKEYE PARTNERS, LP",TENTH AVENUE TERMINAL,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",SAN DIEGO,SAN DIEGO,CA,32.70276,-117.15622,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,65.0,0.0,58.0,7.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,280000.0,0.0,300000
2014-01-06 09:05:00,"BUCKEYE PARTNERS, LP",LINDEN STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",LINDEN,UNION,NJ,40.609013,-74.239568,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.24,0.0,0.24,0.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4000.0,0.0,5000
